year quarter area Species.no Age LengthGroup Length proportion proportion.adjusted Nbar
2005 3 1 16 3 11 38 0.01946 0.01946 4402.56
2005 3 1 16 3 12 46 0.1429 0.1429 4402.56
2005 3 1 16 3 13 55 0.3244 0.3244 4402.56
2005 3 1 16 3 14 65 0.32427 0.32427 4402.56
2005 3 1 16 3 15 73 0.15324 0.15324 4402.56
2005 3 1 16 3 16 83 0.0186 0.0186 4402.56
2005 3 1 16 4 11 40 0.00722 0.00722 1737.97
2005 3 1 16 4 12 46 0.01254 0.01254 1737.97
2005 3 1 16 4 13 56 0.03114 0.03114 1737.97
2005 3 1 16 4 14 66 0.1228 0.1228 1737.97
2005 3 1 16 4 15 75 0.36173 0.36173 1737.97
2005 3 1 16 4 16 85 0.46458 0.46458 1737.97
2005 3 1 16 5 13 60 0.0029 0.0029 605.426
2005 3 1 16 5 14 66 0.01305 0.01305 605.426
2005 3 1 16 5 15 76 0.15194 0.15194 605.426
2005 3 1 16 5 16 89 0.7828 0.7828 605.426
2005 3 1 16 5 17 103 0.04931 0.04931 605.426
2005 3 1 16 6 16 93 0.70993 0.70993 535.898
2005 3 1 16 6 17 103 0.29007 0.29007 535.898
2005 3 1 16 7 15 79 0.05547 0.05547 100.758
2005 3 1 16 7 16 90 0.47477 0.47477 100.758
2005 3 1 16 7 17 107 0.46975 0.46975 100.758
2005 3 1 16 8 16 97 0.38952 0.38952 18.2195
2005 3 1 16 8 17 104 0.61048 0.61048 18.2195
2005 3 1 16 9 17 110 1 1 26.5132
2005 3 1 16 10 17 108 0.65599 0.65599 6.87612
2005 3 1 16 10 18 125 0.34401 0.34401 6.87612
2005 3 1 17 0 1 6 0.0199 0.0199 9.53792e+06
2005 3 1 17 0 2 6 0.08117 0.08117 9.53792e+06
2005 3 1 17 0 3 8 0.16758 0.16758 9.53792e+06
2005 3 1 17 0 4 9 0.35866 0.35866 9.53792e+06
2005 3 1 17 0 5 11 0.21081 0.21081 9.53792e+06
2005 3 1 17 0 6 13 0.10993 0.10993 9.53792e+06
2005 3 1 17 0 7 16 0.05194 0.05194 9.53792e+06
2005 3 1 17 1 5 11 0.00978 0.00978 583968
2005 3 1 17 1 6 14 0.01956 0.01956 583968
2005 3 1 17 1 7 18 0.28622 0.28622 583968
2005 3 1 17 1 8 22 0.59438 0.59438 583968
2005 3 1 17 1 9 26 0.09007 0.09007 583968
2005 3 1 17 2 6 14 9e-05 9e-05 197043
2005 3 1 17 2 7 19 0.00698 0.00698 197043
2005 3 1 17 2 8 24 0.31834 0.31834 197043
2005 3 1 17 2 9 27 0.59863 0.59863 197043
2005 3 1 17 2 10 31 0.07596 0.07596 197043
2005 3 1 17 3 7 19 0.00219 0.00219 81162.7
2005 3 1 17 3 8 24 0.07824 0.07824 81162.7
2005 3 1 17 3 9 28 0.60849 0.60849 81162.7
2005 3 1 17 3 10 32 0.27582 0.27582 81162.7
2005 3 1 17 3 11 37 0.03525 0.03525 81162.7
2005 3 1 17 4 8 24 0.02209 0.02209 99202.2
2005 3 1 17 4 9 28 0.38671 0.38671 99202.2
2005 3 1 17 4 10 32 0.45397 0.45397 99202.2
2005 3 1 17 4 11 37 0.11858 0.11858 99202.2
2005 3 1 17 4 12 42 0.01865 0.01865 99202.2
2005 3 1 17 5 8 24 0.00573 0.00573 66033.8
2005 3 1 17 5 9 28 0.31983 0.31983 66033.8
2005 3 1 17 5 10 32 0.48809 0.48809 66033.8
2005 3 1 17 5 11 37 0.14217 0.14217 66033.8
2005 3 1 17 5 12 43 0.04419 0.04419 66033.8
2005 3 1 17 6 9 28 0.34335 0.34335 83062.8
2005 3 1 17 6 10 32 0.42247 0.42247 83062.8
2005 3 1 17 6 11 37 0.18317 0.18317 83062.8
2005 3 1 17 6 12 43 0.05102 0.05102 83062.8
2005 3 1 18 0 1 6 0.04993 0.04993 7.32653e+06
2005 3 1 18 0 2 6 0.08534 0.08534 7.32653e+06
2005 3 1 18 0 3 8 0.0764 0.0764 7.32653e+06
2005 3 1 18 0 4 9 0.23796 0.23796 7.32653e+06
2005 3 1 18 0 5 11 0.28742 0.28742 7.32653e+06
2005 3 1 18 0 6 13 0.22846 0.22846 7.32653e+06
2005 3 1 18 0 7 16 0.03448 0.03448 7.32653e+06
2005 3 1 18 1 5 11 0.00982 0.00982 107899
2005 3 1 18 1 6 13 0.01964 0.01964 107899
2005 3 1 18 1 7 19 0.12971 0.12971 107899
2005 3 1 18 1 8 23 0.60856 0.60856 107899
2005 3 1 18 1 9 27 0.23226 0.23226 107899
2005 3 1 18 2 7 19 0.00026 0.00026 63238.1
2005 3 1 18 2 8 24 0.06231 0.06231 63238.1
2005 3 1 18 2 9 28 0.51535 0.51535 63238.1
2005 3 1 18 2 10 32 0.36758 0.36758 63238.1
2005 3 1 18 2 11 37 0.05451 0.05451 63238.1
2005 3 1 18 3 8 24 0.01174 0.01174 41510.1
2005 3 1 18 3 9 29 0.14041 0.14041 41510.1
2005 3 1 18 3 10 33 0.5528 0.5528 41510.1
2005 3 1 18 3 11 37 0.24695 0.24695 41510.1
2005 3 1 18 3 12 42 0.04811 0.04811 41510.1
2005 3 1 18 4 9 29 0.01317 0.01317 16446.7
2005 3 1 18 4 10 33 0.30749 0.30749 16446.7
2005 3 1 18 4 11 37 0.46055 0.46055 16446.7
2005 3 1 18 4 12 43 0.20152 0.20152 16446.7
2005 3 1 18 4 13 53 0.01728 0.01728 16446.7
2005 3 1 18 5 9 29 0.02483 0.02483 36715.8
2005 3 1 18 5 10 33 0.17776 0.17776 36715.8
2005 3 1 18 5 11 37 0.42515 0.42515 36715.8
2005 3 1 18 5 12 43 0.32472 0.32472 36715.8
2005 3 1 18 5 13 53 0.04754 0.04754 36715.8
2005 3 1 18 6 10 33 0.09697 0.09697 51777.3
2005 3 1 18 6 11 37 0.32398 0.32398 51777.3
2005 3 1 18 6 12 44 0.4271 0.4271 51777.3
2005 3 1 18 6 13 55 0.13442 0.13442 51777.3
2005 3 1 18 6 14 63 0.01753 0.01753 51777.3
2005 3 1 18 7 11 39 0.30676 0.30676 1245.31
2005 3 1 18 7 12 45 0.4091 0.4091 1245.31
2005 3 1 18 7 13 55 0.19311 0.19311 1245.31
2005 3 1 18 7 14 64 0.09103 0.09103 1245.31
2005 3 1 18 8 11 37 0.23708 0.23708 397.646
2005 3 1 18 8 12 42 0.18449 0.18449 397.646
2005 3 1 18 8 13 57 0.24843 0.24843 397.646
2005 3 1 18 8 14 64 0.30036 0.30036 397.646
2005 3 1 18 8 15 72 0.02963 0.02963 397.646
2005 3 1 18 9 11 37 0.30682 0.30682 217.142
2005 3 1 18 9 12 42 0.14009 0.14009 217.142
2005 3 1 18 9 13 56 0.31432 0.31432 217.142
2005 3 1 18 9 14 64 0.23877 0.23877 217.142
2005 3 1 18 10 13 58 0.53249 0.53249 129.346
2005 3 1 18 10 14 62 0.23376 0.23376 129.346
2005 3 1 18 10 15 70 0.23376 0.23376 129.346
2005 3 1 21 0 3 8 0.00998 0.00998 1.37374e+07
2005 3 1 21 0 4 9 0.09965 0.09965 1.37374e+07
2005 3 1 21 0 5 11 0.40492 0.40492 1.37374e+07
2005 3 1 21 0 6 13 0.46719 0.46719 1.37374e+07
2005 3 1 21 0 7 16 0.01826 0.01826 1.37374e+07
2005 3 1 21 1 5 11 0.01 0.01 5.36573e+06
2005 3 1 21 1 6 14 0.0424 0.0424 5.36573e+06
2005 3 1 21 1 7 18 0.67734 0.67734 5.36573e+06
2005 3 1 21 1 8 22 0.27027 0.27027 5.36573e+06
2005 3 1 21 2 7 18 0.02668 0.02668 2.77041e+06
2005 3 1 21 2 8 23 0.53904 0.53904 2.77041e+06
2005 3 1 21 2 9 26 0.43428 0.43428 2.77041e+06
2005 3 1 21 3 8 24 0.13598 0.13598 2.85146e+06
2005 3 1 21 3 9 27 0.8217 0.8217 2.85146e+06
2005 3 1 21 3 10 31 0.04232 0.04232 2.85146e+06
2005 3 1 21 4 8 24 0.07615 0.07615 5.52515e+06
2005 3 1 21 4 9 28 0.77104 0.77104 5.52515e+06
2005 3 1 21 4 10 31 0.15282 0.15282 5.52515e+06
2005 3 1 21 5 8 24 0.04173 0.04173 1.08246e+06
2005 3 1 21 5 9 28 0.60678 0.60678 1.08246e+06
2005 3 1 21 5 10 31 0.35149 0.35149 1.08246e+06
2005 3 1 21 6 8 24 0.00323 0.00323 1.11339e+06
2005 3 1 21 6 9 28 0.56113 0.56113 1.11339e+06
2005 3 1 21 6 10 31 0.43563 0.43563 1.11339e+06
2005 3 1 21 7 8 23 0.00132 0.00132 199101
2005 3 1 21 7 9 27 0.50331 0.50331 199101
2005 3 1 21 7 10 31 0.49537 0.49537 199101
2005 3 1 21 8 8 22 0.01005 0.01005 301330
2005 3 1 21 8 9 28 0.13497 0.13497 301330
2005 3 1 21 8 10 32 0.85498 0.85498 301330
2005 3 1 22 0 1 5 0.03179 0.03179 6.84399e+07
2005 3 1 22 0 2 6 0.09136 0.09136 6.84399e+07
2005 3 1 22 0 3 7 0.15443 0.15443 6.84399e+07
2005 3 1 22 0 4 9 0.32253 0.32253 6.84399e+07
2005 3 1 22 0 5 10 0.26962 0.26962 6.84399e+07
2005 3 1 22 0 6 13 0.13025 0.13025 6.84399e+07
2005 3 1 22 1 5 11 0.12675 0.12675 6.92258e+06
2005 3 1 22 1 6 14 0.65658 0.65658 6.92258e+06
2005 3 1 22 1 7 16 0.21667 0.21667 6.92258e+06
2005 3 1 22 2 5 12 0.04078 0.04078 1.08464e+06
2005 3 1 22 2 6 13 0.20843 0.20843 1.08464e+06
2005 3 1 22 2 7 17 0.73093 0.73093 1.08464e+06
2005 3 1 22 2 8 21 0.01986 0.01986 1.08464e+06
2005 3 1 22 3 6 14 0.02988 0.02988 87635.7
2005 3 1 22 3 7 17 0.94087 0.94087 87635.7
2005 3 1 22 3 8 21 0.02925 0.02925 87635.7
2005 3 1 22 4 7 19 0.79077 0.79077 182900
2005 3 1 22 4 8 21 0.20923 0.20923 182900
2005 3 1 23 0 1 5 0.08687 0.08687 2.12183e+08
2005 3 1 23 0 2 6 0.14795 0.14795 2.12183e+08
2005 3 1 23 0 3 7 0.18339 0.18339 2.12183e+08
2005 3 1 23 0 4 8 0.34899 0.34899 2.12183e+08
2005 3 1 23 0 5 10 0.21498 0.21498 2.12183e+08
2005 3 1 23 0 6 12 0.01783 0.01783 2.12183e+08
2005 3 1 23 1 3 8 0.00997 0.00997 1.96095e+07
2005 3 1 23 1 4 9 0.10638 0.10638 1.96095e+07
2005 3 1 23 1 5 11 0.25554 0.25554 1.96095e+07
2005 3 1 23 1 6 14 0.51046 0.51046 1.96095e+07
2005 3 1 23 1 7 16 0.11763 0.11763 1.96095e+07
2005 3 1 23 2 5 11 0.02297 0.02297 5.3804e+06
2005 3 1 23 2 6 14 0.46828 0.46828 5.3804e+06
2005 3 1 23 2 7 16 0.50874 0.50874 5.3804e+06
2005 3 1 23 3 5 12 0.01593 0.01593 134040
2005 3 1 23 3 6 14 0.27468 0.27468 134040
2005 3 1 23 3 7 17 0.68023 0.68023 134040
2005 3 1 23 3 8 21 0.02916 0.02916 134040
2005 3 1 23 4 5 12 0.00516 0.00516 296700
2005 3 1 23 4 6 14 0.09729 0.09729 296700
2005 3 1 23 4 7 18 0.85236 0.85236 296700
2005 3 1 23 4 8 21 0.04518 0.04518 296700
2005 3 1 24 0 1 6 0.01999 0.01999 5.35572e+07
2005 3 1 24 0 2 6 0.12883 0.12883 5.35572e+07
2005 3 1 24 0 3 8 0.37242 0.37242 5.35572e+07
2005 3 1 24 0 4 9 0.41029 0.41029 5.35572e+07
2005 3 1 24 0 5 11 0.068 0.068 5.35572e+07
2005 3 1 24 0 6 13 0.00047 0.00047 5.35572e+07
2005 3 1 24 1 4 9 0.00972 0.00972 1.8444e+06
2005 3 1 24 1 5 11 0.01944 0.01944 1.8444e+06
2005 3 1 24 1 6 14 0.45769 0.45769 1.8444e+06
2005 3 1 24 1 7 16 0.5128 0.5128 1.8444e+06
2005 3 1 24 1 8 21 0.00034 0.00034 1.8444e+06
2005 3 1 24 2 6 14 0.01472 0.01472 178996
2005 3 1 24 2 7 17 0.96545 0.96545 178996
2005 3 1 24 2 8 21 0.01983 0.01983 178996
2005 3 1 24 3 6 14 0.00193 0.00193 24413.5
2005 3 1 24 3 7 18 0.81442 0.81442 24413.5
2005 3 1 24 3 8 21 0.18364 0.18364 24413.5
2005 3 1 25 0 1 6 0.07998 0.07998 5.79943e+07
2005 3 1 25 0 2 7 0.22718 0.22718 5.79943e+07
2005 3 1 25 0 3 8 0.52989 0.52989 5.79943e+07
2005 3 1 25 0 4 8 0.16295 0.16295 5.79943e+07
2005 3 1 25 1 3 8 0.00991 0.00991 5.66551e+07
2005 3 1 25 1 4 10 0.12087 0.12087 5.66551e+07
2005 3 1 25 1 5 11 0.70904 0.70904 5.66551e+07
2005 3 1 25 1 6 12 0.16018 0.16018 5.66551e+07
2005 3 1 25 2 4 10 0.00527 0.00527 5.48951e+06
2005 3 1 25 2 5 11 0.27454 0.27454 5.48951e+06
2005 3 1 25 2 6 13 0.72019 0.72019 5.48951e+06
2005 3 1 25 3 4 10 0.00256 0.00256 435137
2005 3 1 25 3 5 12 0.16361 0.16361 435137
2005 3 1 25 3 6 13 0.81577 0.81577 435137
2005 3 1 25 3 7 15 0.01806 0.01806 435137
2005 4 1 16 0 2 6 0.00993 0.00993 454366
2005 4 1 16 0 3 8 0.01985 0.01985 454366
2005 4 1 16 0 4 9 0.08388 0.08388 454366
2005 4 1 16 0 5 11 0.16696 0.16696 454366
2005 4 1 16 0 6 14 0.30986 0.30986 454366
2005 4 1 16 0 7 17 0.39157 0.39157 454366
2005 4 1 16 0 8 20 0.01796 0.01796 454366
2005 4 1 16 1 7 18 0.01003 0.01003 49645.5
2005 4 1 16 1 8 23 0.13656 0.13656 49645.5
2005 4 1 16 1 9 28 0.35928 0.35928 49645.5
2005 4 1 16 1 10 32 0.29793 0.29793 49645.5
2005 4 1 16 1 11 37 0.12446 0.12446 49645.5
2005 4 1 16 1 12 43 0.07174 0.07174 49645.5
2005 4 1 16 2 8 23 0.00943 0.00943 16040.4
2005 4 1 16 2 9 28 0.03 0.03 16040.4
2005 4 1 16 2 10 33 0.07566 0.07566 16040.4
2005 4 1 16 2 11 38 0.18764 0.18764 16040.4
2005 4 1 16 2 12 45 0.44363 0.44363 16040.4
2005 4 1 16 2 13 54 0.19627 0.19627 16040.4
2005 4 1 16 2 14 63 0.05736 0.05736 16040.4
2005 4 1 16 3 9 27 0.01298 0.01298 3221.6
2005 4 1 16 3 10 32 0.01468 0.01468 3221.6
2005 4 1 16 3 11 38 0.02087 0.02087 3221.6
2005 4 1 16 3 12 45 0.11924 0.11924 3221.6
2005 4 1 16 3 13 56 0.27173 0.27173 3221.6
2005 4 1 16 3 14 65 0.34575 0.34575 3221.6
2005 4 1 16 3 15 74 0.17165 0.17165 3221.6
2005 4 1 16 3 16 84 0.04311 0.04311 3221.6
2005 4 1 16 4 12 44 0.00836 0.00836 1360.88
2005 4 1 16 4 13 56 0.04627 0.04627 1360.88
2005 4 1 16 4 14 66 0.17238 0.17238 1360.88
2005 4 1 16 4 15 75 0.42992 0.42992 1360.88
2005 4 1 16 4 16 87 0.34307 0.34307 1360.88
2005 4 1 16 5 13 55 0.0257 0.0257 482.648
2005 4 1 16 5 14 61 0.0175 0.0175 482.648
2005 4 1 16 5 15 76 0.19197 0.19197 482.648
2005 4 1 16 5 16 89 0.60582 0.60582 482.648
2005 4 1 16 5 17 103 0.159 0.159 482.648
2005 4 1 16 6 13 56 0.0172 0.0172 434.621
2005 4 1 16 6 14 68 0.01595 0.01595 434.621
2005 4 1 16 6 15 75 0.05971 0.05971 434.621
2005 4 1 16 6 16 90 0.53475 0.53475 434.621
2005 4 1 16 6 17 108 0.37239 0.37239 434.621
2005 4 1 16 7 16 89 0.42598 0.42598 80.5693
2005 4 1 16 7 17 107 0.57402 0.57402 80.5693
2005 4 1 16 8 16 95 0.35237 0.35237 14.7065
2005 4 1 16 8 17 107 0.63418 0.63418 14.7065
2005 4 1 16 8 18 122 0.01345 0.01345 14.7065
2005 4 1 16 9 16 94 0.64475 0.64475 21.0082
2005 4 1 16 9 17 112 0.35525 0.35525 21.0082
2005 4 1 16 10 17 116 0.78431 0.78431 5.44841
2005 4 1 16 10 18 125 0.21569 0.21569 5.44841
2005 4 1 17 0 2 6 0.00981 0.00981 3.41721e+06
2005 4 1 17 0 3 8 0.01962 0.01962 3.41721e+06
2005 4 1 17 0 4 9 0.05049 0.05049 3.41721e+06
2005 4 1 17 0 5 11 0.15256 0.15256 3.41721e+06
2005 4 1 17 0 6 14 0.31001 0.31001 3.41721e+06
2005 4 1 17 0 7 17 0.42712 0.42712 3.41721e+06
2005 4 1 17 0 8 20 0.0304 0.0304 3.41721e+06
2005 4 1 17 1 6 13 0.01996 0.01996 475114
2005 4 1 17 1 7 18 0.1143 0.1143 475114
2005 4 1 17 1 8 23 0.70266 0.70266 475114
2005 4 1 17 1 9 26 0.16308 0.16308 475114
2005 4 1 17 2 7 18 0.00133 0.00133 167628
2005 4 1 17 2 8 23 0.34237 0.34237 167628
2005 4 1 17 2 9 27 0.56128 0.56128 167628
2005 4 1 17 2 10 32 0.09502 0.09502 167628
2005 4 1 17 3 7 18 0.00038 0.00038 68797.6
2005 4 1 17 3 8 23 0.03552 0.03552 68797.6
2005 4 1 17 3 9 28 0.60766 0.60766 68797.6
2005 4 1 17 3 10 32 0.31337 0.31337 68797.6
2005 4 1 17 3 11 37 0.04307 0.04307 68797.6
2005 4 1 17 4 8 24 0.01919 0.01919 83933.2
2005 4 1 17 4 9 28 0.47442 0.47442 83933.2
2005 4 1 17 4 10 32 0.37074 0.37074 83933.2
2005 4 1 17 4 11 37 0.11296 0.11296 83933.2
2005 4 1 17 4 12 42 0.0227 0.0227 83933.2
2005 4 1 17 5 9 28 0.44319 0.44319 56587.9
2005 4 1 17 5 10 32 0.42132 0.42132 56587.9
2005 4 1 17 5 11 37 0.10454 0.10454 56587.9
2005 4 1 17 5 12 43 0.03096 0.03096 56587.9
2005 4 1 17 6 8 24 0.00712 0.00712 71181
2005 4 1 17 6 9 29 0.43892 0.43892 71181
2005 4 1 17 6 10 32 0.45977 0.45977 71181
2005 4 1 17 6 11 37 0.07042 0.07042 71181
2005 4 1 17 6 12 43 0.02377 0.02377 71181
2005 4 1 18 0 3 8 0.00997 0.00997 4.225e+06
2005 4 1 18 0 4 9 0.08045 0.08045 4.225e+06
2005 4 1 18 0 5 11 0.23656 0.23656 4.225e+06
2005 4 1 18 0 6 13 0.39229 0.39229 4.225e+06
2005 4 1 18 0 7 17 0.28072 0.28072 4.225e+06
2005 4 1 18 1 7 19 0.06253 0.06253 89184.1
2005 4 1 18 1 8 23 0.53565 0.53565 89184.1
2005 4 1 18 1 9 27 0.35951 0.35951 89184.1
2005 4 1 18 1 10 31 0.04231 0.04231 89184.1
2005 4 1 18 2 7 19 0.00031 0.00031 54671.3
2005 4 1 18 2 8 24 0.03377 0.03377 54671.3
2005 4 1 18 2 9 28 0.46362 0.46362 54671.3
2005 4 1 18 2 10 32 0.40969 0.40969 54671.3
2005 4 1 18 2 11 37 0.09261 0.09261 54671.3
2005 4 1 18 3 8 24 0.01413 0.01413 34389.5
2005 4 1 18 3 9 29 0.10704 0.10704 34389.5
2005 4 1 18 3 10 33 0.50587 0.50587 34389.5
2005 4 1 18 3 11 37 0.2988 0.2988 34389.5
2005 4 1 18 3 12 43 0.07416 0.07416 34389.5
2005 4 1 18 4 9 28 0.01021 0.01021 13455.6
2005 4 1 18 4 10 33 0.21123 0.21123 13455.6
2005 4 1 18 4 11 37 0.51763 0.51763 13455.6
2005 4 1 18 4 12 43 0.23807 0.23807 13455.6
2005 4 1 18 4 13 54 0.02287 0.02287 13455.6
2005 4 1 18 5 10 34 0.07004 0.07004 30046.6
2005 4 1 18 5 11 38 0.39376 0.39376 30046.6
2005 4 1 18 5 12 43 0.42401 0.42401 30046.6
2005 4 1 18 5 13 54 0.10052 0.10052 30046.6
2005 4 1 18 5 14 62 0.01167 0.01167 30046.6
2005 4 1 18 6 11 37 0.24269 0.24269 43010.9
2005 4 1 18 6 12 43 0.56843 0.56843 43010.9
2005 4 1 18 6 13 56 0.14198 0.14198 43010.9
2005 4 1 18 6 14 63 0.04689 0.04689 43010.9
2005 4 1 18 7 11 38 0.2119 0.2119 1033.69
2005 4 1 18 7 12 43 0.36753 0.36753 1033.69
2005 4 1 18 7 13 55 0.34814 0.34814 1033.69
2005 4 1 18 7 14 63 0.07243 0.07243 1033.69
2005 4 1 18 8 11 39 0.25869 0.25869 330.505
2005 4 1 18 8 12 46 0.05901 0.05901 330.505
2005 4 1 18 8 13 56 0.38408 0.38408 330.505
2005 4 1 18 8 14 62 0.29821 0.29821 330.505
2005 4 1 18 9 13 52 0.50008 0.50008 180.479
2005 4 1 18 9 14 67 0.49992 0.49992 180.479
2005 4 1 18 10 13 52 0.70722 0.70722 107.558
2005 4 1 18 10 14 64 0.29278 0.29278 107.558
2005 4 1 21 0 3 8 0.00994 0.00994 7.66887e+06
2005 4 1 21 0 4 9 0.05012 0.05012 7.66887e+06
2005 4 1 21 0 5 11 0.19194 0.19194 7.66887e+06
2005 4 1 21 0 6 13 0.5529 0.5529 7.66887e+06
2005 4 1 21 0 7 16 0.19511 0.19511 7.66887e+06
2005 4 1 21 1 5 11 0.00994 0.00994 4.78246e+06
2005 4 1 21 1 6 14 0.03607 0.03607 4.78246e+06
2005 4 1 21 1 7 18 0.38117 0.38117 4.78246e+06
2005 4 1 21 1 8 22 0.57282 0.57282 4.78246e+06
2005 4 1 21 2 7 19 0.00443 0.00443 2.41188e+06
2005 4 1 21 2 8 23 0.64867 0.64867 2.41188e+06
2005 4 1 21 2 9 26 0.3469 0.3469 2.41188e+06
2005 4 1 21 3 8 24 0.15801 0.15801 2.39491e+06
2005 4 1 21 3 9 27 0.81763 0.81763 2.39491e+06
2005 4 1 21 3 10 31 0.02436 0.02436 2.39491e+06
2005 4 1 21 4 8 24 0.03321 0.03321 4.52796e+06
2005 4 1 21 4 9 28 0.83406 0.83406 4.52796e+06
2005 4 1 21 4 10 31 0.13273 0.13273 4.52796e+06
2005 4 1 21 5 8 25 0.03588 0.03588 830388
2005 4 1 21 5 9 28 0.66387 0.66387 830388
2005 4 1 21 5 10 31 0.30024 0.30024 830388
2005 4 1 21 6 8 25 0.005 0.005 854118
2005 4 1 21 6 9 28 0.53713 0.53713 854118
2005 4 1 21 6 10 31 0.45787 0.45787 854118
2005 4 1 21 7 8 24 0.01285 0.01285 154287
2005 4 1 21 7 9 28 0.42489 0.42489 154287
2005 4 1 21 7 10 31 0.56226 0.56226 154287
2005 4 1 21 8 9 28 0.22991 0.22991 234961
2005 4 1 21 8 10 32 0.77009 0.77009 234961
2005 4 1 22 0 1 5 0.01992 0.01992 3.93101e+07
2005 4 1 22 0 2 6 0.09248 0.09248 3.93101e+07
2005 4 1 22 0 3 7 0.15633 0.15633 3.93101e+07
2005 4 1 22 0 4 9 0.32649 0.32649 3.93101e+07
2005 4 1 22 0 5 10 0.27293 0.27293 3.93101e+07
2005 4 1 22 0 6 13 0.13185 0.13185 3.93101e+07
2005 4 1 22 1 5 11 0.12675 0.12675 4.79411e+06
2005 4 1 22 1 6 14 0.65658 0.65658 4.79411e+06
2005 4 1 22 1 7 16 0.21667 0.21667 4.79411e+06
2005 4 1 22 2 5 12 0.04078 0.04078 880488
2005 4 1 22 2 6 13 0.20843 0.20843 880488
2005 4 1 22 2 7 17 0.73093 0.73093 880488
2005 4 1 22 2 8 21 0.01986 0.01986 880488
2005 4 1 22 3 6 14 0.02988 0.02988 71454.7
2005 4 1 22 3 7 17 0.94087 0.94087 71454.7
2005 4 1 22 3 8 21 0.02925 0.02925 71454.7
2005 4 1 22 4 7 19 0.79077 0.79077 149129
2005 4 1 22 4 8 21 0.20923 0.20923 149129
2005 4 1 23 0 1 5 0.04541 0.04541 1.47166e+08
2005 4 1 23 0 2 6 0.15467 0.15467 1.47166e+08
2005 4 1 23 0 3 7 0.19172 0.19172 1.47166e+08
2005 4 1 23 0 4 8 0.36484 0.36484 1.47166e+08
2005 4 1 23 0 5 10 0.22474 0.22474 1.47166e+08
2005 4 1 23 0 6 12 0.01864 0.01864 1.47166e+08
2005 4 1 23 1 3 8 0.00997 0.00997 1.37648e+07
2005 4 1 23 1 4 9 0.10638 0.10638 1.37648e+07
2005 4 1 23 1 5 11 0.25554 0.25554 1.37648e+07
2005 4 1 23 1 6 14 0.51046 0.51046 1.37648e+07
2005 4 1 23 1 7 16 0.11763 0.11763 1.37648e+07
2005 4 1 23 2 5 11 0.02297 0.02297 3.76653e+06
2005 4 1 23 2 6 14 0.46828 0.46828 3.76653e+06
2005 4 1 23 2 7 16 0.50874 0.50874 3.76653e+06
2005 4 1 23 3 5 12 0.01593 0.01593 105744
2005 4 1 23 3 6 14 0.27468 0.27468 105744
2005 4 1 23 3 7 17 0.68023 0.68023 105744
2005 4 1 23 3 8 21 0.02916 0.02916 105744
2005 4 1 23 4 5 12 0.00516 0.00516 234066
2005 4 1 23 4 6 14 0.09729 0.09729 234066
2005 4 1 23 4 7 18 0.85236 0.85236 234066
2005 4 1 23 4 8 21 0.04518 0.04518 234066
2005 4 1 24 0 1 6 0.00974 0.00974 3.08443e+07
2005 4 1 24 0 2 6 0.01948 0.01948 3.08443e+07
2005 4 1 24 0 3 8 0.02594 0.02594 3.08443e+07
2005 4 1 24 0 4 9 0.43409 0.43409 3.08443e+07
2005 4 1 24 0 5 11 0.47781 0.47781 3.08443e+07
2005 4 1 24 0 6 13 0.03294 0.03294 3.08443e+07
2005 4 1 24 1 5 11 0.00997 0.00997 1.28418e+06
2005 4 1 24 1 6 14 0.23026 0.23026 1.28418e+06
2005 4 1 24 1 7 16 0.75875 0.75875 1.28418e+06
2005 4 1 24 1 8 21 0.00102 0.00102 1.28418e+06
2005 4 1 24 2 6 14 0.00624 0.00624 126087
2005 4 1 24 2 7 18 0.93745 0.93745 126087
2005 4 1 24 2 8 21 0.05631 0.05631 126087
2005 4 1 24 3 7 19 0.68906 0.68906 17913.7
2005 4 1 24 3 8 21 0.31094 0.31094 17913.7
2005 4 1 25 0 1 6 0.03482 0.03482 3.93671e+07
2005 4 1 25 0 2 7 0.25288 0.25288 3.93671e+07
2005 4 1 25 0 3 7 0.28733 0.28733 3.93671e+07
2005 4 1 25 0 4 9 0.42498 0.42498 3.93671e+07
2005 4 1 25 1 3 8 0.00993 0.00993 3.24362e+07
2005 4 1 25 1 4 9 0.10901 0.10901 3.24362e+07
2005 4 1 25 1 5 11 0.60735 0.60735 3.24362e+07
2005 4 1 25 1 6 13 0.27371 0.27371 3.24362e+07
2005 4 1 25 2 4 10 0.0185 0.0185 2.78356e+06
2005 4 1 25 2 5 11 0.40089 0.40089 2.78356e+06
2005 4 1 25 2 6 13 0.58061 0.58061 2.78356e+06
2005 4 1 25 3 5 12 0.0596 0.0596 237918
2005 4 1 25 3 6 13 0.90059 0.90059 237918
2005 4 1 25 3 7 15 0.03981 0.03981 237918
2010 1 1 16 1 3 8 0.00998 0.00998 187239
2010 1 1 16 1 4 9 0.06084 0.06084 187239
2010 1 1 16 1 5 11 0.16504 0.16504 187239
2010 1 1 16 1 6 14 0.26367 0.26367 187239
2010 1 1 16 1 7 17 0.32321 0.32321 187239
2010 1 1 16 1 8 22 0.13522 0.13522 187239
2010 1 1 16 1 9 27 0.04205 0.04205 187239
2010 1 1 16 2 7 18 0.00648 0.00648 48960
2010 1 1 16 2 8 23 0.06505 0.06505 48960
2010 1 1 16 2 9 28 0.23846 0.23846 48960
2010 1 1 16 2 10 32 0.34603 0.34603 48960
